bmf14;bmf177;bmf283;bmf374;bmf491;bmf547;bmf582;bmf626;bmf796;exp
False;False;True;False;False;True;False;False;False;False
False;False;True;True;False;False;True;True;False;False
False;False;False;True;False;False;True;True;False;False
False;False;False;False;True;False;False;False;False;False
False;False;True;False;False;False;False;False;False;False
False;False;True;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;True;False;False;True;False;False
True;False;False;False;True;False;False;True;False;False
False;False;False;False;True;False;False;False;False;False
False;True;True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;True;False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;True;False;False;True;False;False;False
True;False;True;False;True;True;False;False;False;False
True;False;False;False;False;False;False;False;False;False
True;False;False;True;True;False;False;False;False;False
False;False;False;False;True;False;True;True;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;True;False;False;False;False;False;False;False;False
False;False;False;False;False;False;True;True;False;False
False;False;True;False;False;False;True;False;False;False
False;False;False;True;True;False;False;False;False;False
False;False;False;False;True;False;True;True;False;False
False;False;False;True;True;False;True;True;False;False
False;False;False;True;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;True;True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;True;False;False
False;True;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;True;False;False;False;False;False;False;False;False
True;False;False;True;True;False;False;False;False;False
False;False;True;False;False;False;True;False;False;False
True;False;True;False;True;True;False;False;False;False
False;False;False;False;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
True;True;False;True;True;True;False;False;False;False
False;False;True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;True;False;False;False
False;False;False;False;False;True;False;False;False;False
True;False;False;False;True;False;False;False;False;False
True;False;False;False;True;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;True;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;True;False;False;True;True;False;False;False;False
True;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;True;True;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;True;False;False;False;False;False
True;False;True;False;True;False;False;False;False;False
False;False;False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;True;False;True;False;False;False;False;False;False
False;True;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;True;True;False;True;False;False;False;False
True;False;False;True;True;False;True;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
True;False;False;True;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;True;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;True;True;False;False;False;False;False;True;False
False;False;False;True;False;False;True;False;False;False
False;True;True;False;False;False;False;False;False;False
False;False;False;False;False;False;True;False;False;False
True;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;True;False;False;False
False;False;False;True;True;False;False;False;False;False
False;True;False;False;False;False;False;False;False;False
False;False;True;False;False;True;False;False;False;False
True;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;True;True;False;False;False;False;False;False;False
True;False;False;True;True;False;False;False;False;False
True;False;False;True;False;False;True;False;False;False
False;False;True;False;True;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;True;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;True;False;True;False;False;True;False;False
False;False;True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
True;True;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;True;False;False
False;False;False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;True;False;False
False;False;False;False;True;False;False;False;False;False
True;False;False;True;True;False;True;True;False;False
False;False;False;False;False;False;False;False;False;False
False;True;False;False;False;False;False;False;False;False
True;False;False;True;False;False;False;True;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;True;True;False;False;False;False
True;False;False;True;False;True;False;False;False;False
True;False;True;True;True;False;False;False;False;False
True;False;True;True;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;True;False;False;False
False;False;True;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
True;False;True;False;False;False;True;True;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;True;False;False;False;True;False
False;False;False;False;True;False;False;False;False;False
True;False;False;True;True;True;False;False;False;False
False;False;False;False;False;False;True;False;False;False
True;False;False;False;True;False;False;False;False;False
True;False;False;True;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;True;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;True;False;False;False
False;False;True;False;False;False;False;False;False;False
True;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
True;True;False;False;True;False;False;True;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;True;True;False;False;False;False;False;False;False
False;False;True;False;False;True;False;False;False;False
False;False;False;False;True;False;True;False;False;False
False;False;False;True;False;False;True;False;False;False
True;False;False;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;True;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;True;False;True;True;False;False;False;False
True;False;False;False;True;True;False;False;False;False
True;False;False;False;False;False;False;True;False;False
True;False;True;False;True;True;False;False;False;False
False;True;True;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;False;False;True;False;False;False
False;False;False;True;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
True;False;False;True;True;False;False;False;False;False
False;False;False;False;False;False;True;False;False;False
True;False;False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;False;False;False
True;True;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;True;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;True;True;False;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;True;False;True;False;False;False;False;False;False
False;False;False;False;False;False;True;False;False;False
False;False;False;False;True;False;False;False;False;False
True;True;False;False;True;False;False;False;False;False
False;True;False;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;False;False;False;False;False;True;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;True;True;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;False;True;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;True;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;True;False;False;False;False;False
True;False;True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;True;True;False;False;False;False
True;False;False;True;True;True;False;False;True;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;False;False;True;True;False;False
True;False;False;True;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;True;False;False;True;True;False;False
False;False;False;False;False;False;True;False;False;False
False;True;False;False;False;False;False;False;False;False
True;True;False;False;True;True;False;False;False;False
False;False;False;False;False;False;True;True;False;False
False;False;False;True;False;False;False;True;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;True;True;False;False;False;False
True;False;False;True;True;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
True;False;True;False;False;True;False;False;False;False
True;False;True;False;False;True;False;False;False;False
True;False;False;True;True;True;False;False;False;False
False;True;False;False;False;False;False;False;False;False
True;False;False;True;False;False;True;False;False;False
True;False;False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;True;True;False;False
False;False;False;True;True;False;False;False;False;False
False;False;False;True;False;False;True;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;True;False;True;True;False;False
False;False;False;True;False;False;False;True;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;True;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;True;False;False
False;False;False;False;False;False;True;False;False;False
False;False;False;False;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;True;False;True;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;True;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
True;True;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;True;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;True;True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
True;True;False;True;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;True;False;False;False;False;False
True;False;False;True;False;False;True;False;False;False
False;False;True;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;True;True;False;False;False;False
True;False;False;True;False;False;False;False;False;False
True;True;False;False;False;False;False;True;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
True;False;False;True;True;True;False;False;False;False
True;False;False;True;True;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
True;False;False;True;False;True;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;True;False;False
True;True;False;True;False;False;False;False;False;False
False;False;True;False;True;False;False;False;False;False
False;False;False;True;False;False;True;False;False;False
True;False;False;False;True;False;False;False;False;False
True;False;False;False;False;False;True;True;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False;False;False
False;False;True;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;True;False;False
True;False;False;True;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;True;False;False
True;False;False;False;False;False;False;False;False;False
False;False;True;False;True;True;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;True;True;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;True;False;False;True;False;False;False
False;False;False;False;False;False;False;False;True;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
True;True;False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;False;True;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;True;False;True;True;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;True;False;False;False;False;False;False;False
False;False;True;False;False;True;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;True;False;False;True;False;False;False
True;False;False;False;True;False;False;False;False;False
True;False;False;True;False;False;True;False;False;False
False;False;False;False;True;True;False;False;False;False
True;False;True;True;False;True;False;False;False;False
True;False;False;True;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;True;True;False;True;True;False;False;False;False
False;False;False;True;True;False;False;True;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;False;False;True;True;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;True;True;False;False;False;False
True;False;False;True;True;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;True;True;False;False;False;False
False;True;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;True;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;False;True;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
True;False;False;False;False;False;False;True;False;False
False;False;False;True;True;False;True;False;False;False
False;False;False;False;True;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;False;True;False;True;False;False;False;False;False
False;False;False;False;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;True;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
True;False;True;False;False;True;False;False;False;False
True;False;False;True;True;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;True;True;True;False;False;False;False
False;True;False;False;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
True;True;False;False;False;False;False;True;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;True;False;False
True;False;False;True;True;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;True;True;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;True;True;False;True;True;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;True;True;False;False
True;True;False;True;False;False;False;True;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;True;True;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;True;False;False;False;False;False;True;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;True;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;True;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;True;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;False;False;False
True;False;False;True;True;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;True;False;False;False;False
False;False;True;True;False;False;True;False;False;False
True;True;False;True;False;False;False;True;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;True;False;False;True;False;False
False;False;False;True;False;False;False;False;False;False
True;False;False;False;True;False;False;True;False;False
False;False;False;True;False;False;True;True;False;False
False;False;True;False;False;False;False;False;False;False
True;False;False;True;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;True;False;False;False;False
True;False;False;True;False;False;True;False;False;False
False;False;True;False;True;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;True;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;True;False;True;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;True;False;False;True;False;False;False
False;False;False;False;True;False;False;False;False;False
True;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;True;False;True;False;False;False;False;False;False
True;True;False;False;False;True;False;False;False;False
True;False;False;False;False;False;False;False;False;False
True;False;False;False;True;True;False;False;False;False
False;False;False;False;False;False;True;True;False;False
False;True;True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;False;False;False
True;True;False;True;False;False;False;False;False;False
True;True;True;True;False;False;False;False;False;False
True;False;False;True;False;False;True;False;False;False
False;False;False;False;True;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;True;False;False;True;True;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;False;False;True;True;False;False
True;False;True;True;True;False;False;False;False;False
False;True;False;False;False;False;False;True;False;False
False;False;False;False;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
True;True;True;False;False;True;False;False;False;False
False;False;False;False;False;False;False;True;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;False;True;False;False;False;False
True;False;False;True;False;True;False;False;False;False
False;False;True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
True;False;False;True;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;True;False;False;False;False;False;False;False;False
True;False;False;True;False;False;True;False;False;False
True;False;False;True;True;False;False;False;False;False
False;False;False;True;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;False;True;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;False;False;True;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
True;True;False;True;False;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;True;True;False;False;False;False
True;False;False;True;True;True;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;True;True;False;False;False;False;True;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;True;False;False;False;False;False
True;False;False;True;False;False;True;False;False;False
False;False;False;True;False;False;True;False;False;False
True;False;True;False;False;True;False;True;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;True;True;False;True;False;False;False;False
False;False;False;False;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
True;True;False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;True;True;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;True;False
False;False;True;False;True;True;False;False;False;False
False;False;False;False;False;False;False;True;False;False
False;True;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;True;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;True;False;False;False;False;False
True;False;False;False;False;False;True;True;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;True;False;False;False;False;False
False;False;False;False;False;False;False;True;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;False;False;True;False;False;False
True;False;True;False;True;False;True;False;False;False
False;False;False;True;False;True;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;True;False;False;False;True;False;True;False;False
True;False;False;True;False;False;False;True;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;True;False;False;False
False;False;True;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;True;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
True;False;False;False;True;False;False;True;False;False
False;False;True;False;False;False;True;True;False;False
True;False;False;False;True;False;False;False;False;False
False;False;True;False;False;True;False;True;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;True;False;False
True;False;False;False;True;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
True;False;False;True;False;False;False;True;False;False
False;False;False;False;False;False;False;False;False;False
False;True;True;False;True;True;False;False;False;False
False;False;False;False;True;False;False;False;False;False
True;True;False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
True;False;False;True;True;False;False;False;False;False
False;False;False;True;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;True;False;False;False;False
True;False;False;True;False;False;False;False;False;False
True;True;True;False;True;False;False;True;False;False
False;True;False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;True;True;False;False
True;True;True;True;True;True;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;True;False;False;True;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False;False;False
False;False;True;False;True;False;False;False;False;False
False;False;False;True;False;False;False;False;False;False
True;True;False;True;False;False;True;True;False;False
False;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;True;True;False;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;False;False;False;True;False;False;False;True;False
False;False;False;True;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;True;False;False;False;False;False
False;False;False;True;False;False;False;False;False;False
True;False;False;True;False;False;True;False;False;False
True;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;True;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;True;False;False;True;False;False;False;False
True;False;False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
True;False;False;True;True;False;False;True;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False
