bmf115;bmf169;bmf232;bmf343;bmf559;bmf560;bmf796;exp
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
True;False;False;True;False;True;False;False
False;False;False;False;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;True;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;True;True;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;True;True;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;True;True;True;True;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;True;False;False
True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;True;False;True;True;False;False;False
True;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
True;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
True;True;True;True;True;True;True;False
False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;True;False;True;True;False;True;False
False;True;False;True;True;False;False;False
True;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;True;True;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;True;False;True;True;False;False;False
True;True;True;True;True;False;True;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;True;True;True;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;True;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
True;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;False;True;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;False;True;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
True;False;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;True;False
False;True;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;True;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;True;True;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;True;False;False;False;False
True;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;True;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;True;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;True;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;False;False;True;True;False;False;False
True;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;True;False;False
True;False;False;True;False;False;False;False
False;False;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;True;True;True;False;False;False
False;True;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;False;False;False;False;False
True;False;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;True;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;True;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;True;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
True;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;True;True;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
True;True;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;True;True;True;True;False;False;False
True;True;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;True;False;False;True;False;False
False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False
False;False;False;True;False;False;False;False
False;True;False;True;True;True;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;True;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;True;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
True;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;True;True;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;False;False;False;False
False;False;False;True;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;True;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
True;True;True;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
True;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;True;False;True;True;False;False;False
True;True;True;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
True;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
True;False;False;True;True;False;False;False
False;False;False;False;True;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;True;False;True;True;False;False;False
True;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;True;True;True;True;False;False
False;False;False;False;True;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;True;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;True;True;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;True;False;False
False;True;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;False;True;False;False;True;False;False
False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;True;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;True;False;False
False;False;True;False;False;False;False;False
False;True;False;True;True;True;False;False
False;False;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;True;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False
False;False;False;True;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;True;True;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;False;True;False;False;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;True;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;True;False;True;True;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;True;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;True;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;True;True;True;True;False;False;False
False;True;True;True;True;False;False;False
True;False;False;False;False;False;False;False
False;False;True;True;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;False
False;False;False;False;True;False;False;False
False;False;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;True;False;False
False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;False;False;False;False
True;False;False;False;True;True;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;False;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
True;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;True;True;True;False;True;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;True;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;True;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;True;False;False;False;False
True;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;True;True;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;False;False;False;False;False
False;False;True;False;False;False;False;False
False;False;True;False;False;False;False;False
False;False;False;False;False;False;False;False
True;False;True;False;False;False;False;False
False;True;False;True;True;False;False;False
True;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;True;True;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
True;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
True;False;False;False;False;False;False;False
True;False;False;True;True;True;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;True;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;True;True;True;False;False;False
False;True;False;True;True;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
False;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False
False;True;False;True;True;False;False;False
True;False;False;False;False;False;False;False
False;False;False;True;False;False;False;False
